OID_;Name;Northing;Easting;Elevation;Waypoint;soil_moist;Average_so;F5cm;F10cm;F15cm;Soil_class;O_horizon;Kpa5;Kpa10;Kpa15;Note;Prob;Classified
112;1400;6333595,974539999850094;488061,583979999995790;212,375949999999989;1400;35,000000000000000;20,000000000000000;16,000000000000000;22,000000000000000;28,000000000000000;4,000000000000000;9,000000000000000;111,457200999999998;157,180337000000009;183,307842999999991;regn I omradet;83;2
113;1401;6333592,487209999933839;488066,515079999982845;207,844040000000007;1401;18,000000000000000;25,000000000000000;19,000000000000000;26,000000000000000;31,000000000000000;3,000000000000000;6,000000000000000;95,574427999999997;134,670485000000014;166,619952000000012;blockigt;85;2
114;1402;6333592,184500000439584;488069,865809999988414;207,277050000000003;1402;18,000000000000000;15,000000000000000;15,000000000000000;20,000000000000000;25,000000000000000;3,000000000000000;5,000000000000000;118,163261000000006;171,811739999999986;204,000826999999987;blockigt;89;2
115;1403;6333589,382609999738634;488071,214979999989737;212,071470000000005;1403;35,000000000000000;12,000000000000000;16,000000000000000;22,000000000000000;25,000000000000000;3,000000000000000;12,000000000000000;111,457200999999998;157,180337000000009;204,000826999999987;block, mulljord, svart att lsa o horisont;78;2
116;1404;6333585,375110000371933;488074,674140000017360;210,040289999999999;1404;50,000000000000000;10,000000000000000;16,000000000000000;18,000000000000000;19,000000000000000;3,000000000000000;5,000000000000000;111,457200999999998;189,694566000000009;264,990677000000005;block;51;2
117;1405;6333582,133170000277460;488077,475039999990258;207,111950000000007;1405;37,000000000000000;7,500000000000000;13,000000000000000;17,000000000000000;21,000000000000000;3,000000000000000;3,500000000000000;134,670485000000014;200,213875999999999;240,788354999999996;blockigt;35;1
118;1406;6333579,129239999689162;488079,495419999992009;207,377669999999995;1406;0,000000000000000;7,000000000000000;5,000000000000000;13,000000000000000;15,000000000000000;3,000000000000000;7,000000000000000;332,757176000000015;258,474667000000011;332,757176000000015;block;37;1
119;1407;6333568,342989999800920;488083,707040000008419;222,596730000000008;1407;30,000000000000000;7,000000000000000;23,000000000000000;26,000000000000000;29,000000000000000;3,000000000000000;3,000000000000000;80,842579999999998;134,670485000000014;177,361582999999996;block;8;1
120;1408;6333571,104679999873042;488080,995990000024904;208,292489999999987;1408;20,000000000000000;10,000000000000000;17,000000000000000;19,000000000000000;21,000000000000000;3,000000000000000;4,000000000000000;105,540090000000006;180,282552000000010;240,788354999999996;block;25;1
121;1409;6333567,083329999819398;488082,547849999973550;210,255619999999993;1409;30,000000000000000;20,000000000000000;15,000000000000000;20,000000000000000;26,000000000000000;3,000000000000000;4,000000000000000;118,163261000000006;171,811739999999986;196,572575999999998;block;12;1
122;1410;6333599,180139999836683;488058,706499999971129;209,521539999999987;1410;55,000000000000000;30,000000000000000;14,000000000000000;16,000000000000000;26,000000000000000;4,000000000000000;9,000000000000000;125,827330000000003;212,048099000000008;196,572575999999998; ;75;2
123;1411;6333600,090819999575615;488052,413289999996778;206,314349999999990;1411;90,000000000000000;35,000000000000000;28,000000000000000;34,000000000000000;36,000000000000000;4,000000000000000;8,000000000000000;68,346817000000001;105,540090000000006;144,987501000000009; ;90;2
124;1412;6333600,060349999926984;488049,698440000007395;212,240430000000003;1412;100,000000000000000;25,000000000000000;24,000000000000000;37,000000000000000;41,000000000000000;4,000000000000000;5,000000000000000;77,926901999999998;97,863837000000004;128,631257000000005; ;86;2
125;1413;6333604,718790000304580;488046,404319999972358;207,933050000000009;1413;100,000000000000000;30,000000000000000;33,000000000000000;35,000000000000000;36,000000000000000;4,000000000000000;11,000000000000000;59,637647999999999;102,835123999999993;144,987501000000009;rotter;82;2
126;1414;6333607,350680000148714;488043,271639999991748;211,519139999999993;1414;65,000000000000000;10,000000000000000;28,000000000000000;36,000000000000000;40,000000000000000;4,000000000000000;10,000000000000000;68,346817000000001;100,280434999999997;131,575380999999993;rotter;91;2
127;1415;6333606,973659999668598;488042,122719999984838;218,227839999999986;1415;35,000000000000000;20,000000000000000;35,000000000000000;44,000000000000000;46,000000000000000;4,000000000000000;25,000000000000000;56,850714000000004;84,023319999999998;115,830719000000002;block;91;2
128;1500;6333543,450020000338554;488048,592079999973066;211,094670000000008;1500;25,000000000000000;15,000000000000000;13,000000000000000;18,000000000000000;20,000000000000000;4,000000000000000;4,000000000000000;134,670485000000014;189,694566000000009;252,284458000000001;block;92;2
129;1501;6333542,008050000295043;488051,703689999994822;211,883229999999998;1501;45,000000000000000;20,000000000000000;19,000000000000000;29,000000000000000;32,000000000000000;4,000000000000000;5,000000000000000;95,574427999999997;121,863156000000004;161,752649999999988;block;94;2
130;1502;6333541,437719999812543;488055,547889999987092;210,207210000000003;1502;50,000000000000000;15,000000000000000;20,000000000000000;27,000000000000000;29,000000000000000;4,000000000000000;4,000000000000000;91,339022000000000;130,085145000000011;177,361582999999996;block;78;2
131;1503;6333540,229779999703169;488059,978750000009313;206,955860000000001;1503;90,000000000000000;10,000000000000000;19,000000000000000;24,000000000000000;36,000000000000000;4,000000000000000;12,000000000000000;95,574427999999997;144,987501000000009;144,987501000000009;sphagnum, block;70;2
132;1504;6333537,658350000157952;488062,970700000005309;212,790369999999996;1504;30,000000000000000;10,000000000000000;15,000000000000000;16,000000000000000;17,000000000000000;3,000000000000000;5,000000000000000;118,163261000000006;212,048099000000008;294,887661999999978;block;42;1
133;1505;6333548,081360000185668;488043,407260000007227;209,704679999999996;1505;45,000000000000000;35,000000000000000;11,000000000000000;18,000000000000000;26,000000000000000;4,000000000000000;7,000000000000000;157,180337000000009;189,694566000000009;196,572575999999998; ;78;2
134;1506;6333550,242929999716580;488039,568510000011884;208,661210000000011;1506;45,000000000000000;25,000000000000000;24,000000000000000;33,000000000000000;36,000000000000000;4,000000000000000;3,000000000000000;77,926901999999998;108,408991999999998;144,987501000000009;block;85;2
135;1507;6333551,474150000140071;488034,173190000001341;210,647510000000011;1507;90,000000000000000;25,000000000000000;28,000000000000000;32,000000000000000;33,000000000000000;4,000000000000000;5,000000000000000;68,346817000000001;111,457200999999998;157,180337000000009;block, sphagnum;79;2
136;1508;6333551,018980000168085;488030,587579999992158;207,083519999999993;1508;80,000000000000000;30,000000000000000;30,000000000000000;33,000000000000000;36,000000000000000;4,000000000000000;8,000000000000000;64,514781999999997;108,408991999999998;144,987501000000009;block;65;2
137;1509;6333549,318409999832511;488026,222000000008848;207,282309999999995;1509;60,000000000000000;30,000000000000000;16,000000000000000;24,000000000000000;34,000000000000000;3,000000000000000;10,000000000000000;111,457200999999998;144,987501000000009;152,876982999999996; ;22;1
138;1510;6333552,783339999616146;488017,999070000019856;212,606220000000008;1510;40,000000000000000;30,000000000000000;13,000000000000000;20,000000000000000;27,000000000000000;3,000000000000000;9,000000000000000;134,670485000000014;171,811739999999986;189,694566000000009; ;8;1
139;1519;6334380,625359999947250;489394,521889999974519;247,858630000000005;1519;25,000000000000000;30,000000000000000;17,000000000000000;25,000000000000000;28,000000000000000;3,000000000000000;0,000000000000000;105,540090000000006;139,622653000000014;183,307842999999991;mulljord;98;3
140;1520;6334384,156469999812543;489394,706360000011045;244,020980000000009;1520;20,000000000000000;20,000000000000000;20,000000000000000;28,000000000000000;34,000000000000000;3,000000000000000;0,000000000000000;91,339022000000000;125,827330000000003;152,876982999999996;mulljord;98;3
141;1521;6334386,868169999681413;489390,194420000014361;239,058089999999993;1521;50,000000000000000;30,000000000000000;19,000000000000000;30,000000000000000;36,000000000000000;2,000000000000000;0,000000000000000;95,574427999999997;118,163261000000006;144,987501000000009;mulljord, block;99;3
142;1522;6334390,169010000303388;489388,884390000021085;238,542660000000012;1522;50,000000000000000;30,000000000000000;27,000000000000000;39,000000000000000;40,000000000000000;2,000000000000000;0,000000000000000;70,475724999999997;93,402424999999994;131,575380999999993;mulljord,  block;99;3
143;1523;6334394,175400000065565;489385,313829999999143;240,375079999999997;1523;70,000000000000000;30,000000000000000;30,000000000000000;36,000000000000000;40,000000000000000;2,000000000000000;0,000000000000000;64,514781999999997;100,280434999999997;131,575380999999993;mulljord,  block;97;3
144;1524;6334377,842679999768734;489401,097040000022389;240,234229999999997;1524;50,000000000000000;35,000000000000000;20,000000000000000;35,000000000000000;38,000000000000000;3,000000000000000;0,000000000000000;91,339022000000000;102,835123999999993;137,928490000000011;mulljord, block;99;3
145;1525;6334376,478930000215769;489404,495100000000093;247,874140000000011;1525;20,000000000000000;30,000000000000000;20,000000000000000;23,000000000000000;28,000000000000000;2,000000000000000;0,000000000000000;91,339022000000000;150,818857000000008;183,307842999999991;mulljord, block;97;2
146;1526;6334372,135329999960959;489406,686860000016168;241,670310000000001;1526;45,000000000000000;20,000000000000000;18,000000000000000;22,000000000000000;25,000000000000000;2,000000000000000;0,000000000000000;100,280434999999997;157,180337000000009;204,000826999999987;mulljord, block;76;2
147;2015;6334739,749210000038147;489761,271319999999832;251,030100000000004;2015;20,000000000000000;15,000000000000000;10,000000000000000;18,000000000000000;25,000000000000000;3,000000000000000;0,000000000000000;171,811739999999986;189,694566000000009;204,000826999999987;mulljord;92;2
148;2016;6334740,063559999689460;489754,624149999988731;261,539019999999994;2016;25,000000000000000;10,000000000000000;17,000000000000000;19,000000000000000;19,000000000000000;3,000000000000000;0,000000000000000;105,540090000000006;180,282552000000010;264,990677000000005;mulljord, block;72;2
149;2017;6334743,104469999670982;489755,139629999990575;249,800530000000009;2017;20,000000000000000;10,000000000000000;22,000000000000000;22,000000000000000;22,000000000000000;3,000000000000000;0,000000000000000;84,023319999999998;157,180337000000009;230,337353000000007;mulljord, block;64;2
150;2018;6334737,691420000046492;489768,174780000001192;254,305209999999988;2018;20,000000000000000;10,000000000000000;9,000000000000000;13,000000000000000;16,000000000000000;3,000000000000000;0,000000000000000;189,694566000000009;258,474667000000011;312,638997000000018;mulljord, block;77;2
151;2019;6334735,983980000019073;489769,608200000016950;252,758730000000014;2019;30,000000000000000;10,000000000000000;10,000000000000000;14,000000000000000;16,000000000000000;3,000000000000000;0,000000000000000;171,811739999999986;240,788354999999996;312,638997000000018;mulljord, block;76;2
152;2020;6334736,012710000388324;489772,647750000003725;253,555309999999992;2020;30,000000000000000;15,000000000000000;11,000000000000000;19,000000000000000;21,000000000000000;3,000000000000000;0,000000000000000;157,180337000000009;180,282552000000010;240,788354999999996;mulljord, block;79;2
153;2100;6333650,009300000034273;488126,033089999982622;208,832799999999992;2100;70,000000000000000;30,000000000000000;20,000000000000000;27,000000000000000;30,000000000000000;4,000000000000000;5,000000000000000;91,339022000000000;130,085145000000011;171,811739999999986;block;73;2
154;2101;6333650,455690000206232;488129,170540000020992;208,918180000000007;2101;40,000000000000000;40,000000000000000;11,000000000000000;18,000000000000000;28,000000000000000;3,000000000000000;4,000000000000000;157,180337000000009;189,694566000000009;183,307842999999991; ;89;2
155;2102;6333653,200159999541938;488134,357659999979660;214,375550000000004;2102;30,000000000000000;30,000000000000000;21,000000000000000;23,000000000000000;26,000000000000000;3,000000000000000;4,000000000000000;87,506988000000007;150,818857000000008;196,572575999999998;block;83;2
156;2103;6333650,775600000284612;488135,987069999973755;208,817389999999989;2103;50,000000000000000;20,000000000000000;20,000000000000000;23,000000000000000;28,000000000000000;3,000000000000000;0,000000000000000;91,339022000000000;150,818857000000008;183,307842999999991; ;94;2
157;2104;6333655,823339999653399;488139,540589999989606;209,297040000000010;2104;45,000000000000000;30,000000000000000;25,000000000000000;40,000000000000000;42,000000000000000;3,000000000000000;0,000000000000000;75,244478000000001;91,339022000000000;125,827330000000003;block;75;2
